Transcript	Length
FLT3__chr13	3866
MIR2053__chr8	92
NISCH__chr3	5260
TNMD__chrX	1355
PABPC1L__chr20	2144
TMEM150C__chr4	1896
C2orf91__chr2	3725
TP53TG5__chr20	986
GPHN__chr14	4325
MIR548J__chr22	113
LHFP__chr13	2162
BAAT__chr9	3533
DKFZP686I15217__chr6	2811
NUDT1__chr7	844
MIR520C__chr19	88
SKIDA1__chr10	6600
UBE2V1__chr20	3308
ATL1__chr14	2946
ZNF804B__chr7	4592
ZRANB2__chr1	3156
SLURP1__chr8	540
ERCC-00156	494
STAG3L3__chr7	1987
USP9X__chrX	12446
HOXA10-HOXA9__chr7	2113
MIR4793__chr3	88
LOC100127888__chr20	1427
LINC00499__chr4	544
MYCNOS__chr2	773
FAM161A__chr2	3867
GIMAP8__chr7	3948
SETD4__chr21	3396
EIF4EBP1__chr8	862
PRICKLE3__chrX	1999
LOC100506060__chr16	1897
NOL7__chr6	882
KIRREL3-AS3__chr11	1771
TRAF6__chr11	8029
MIR4307__chr14	85
CMKLR1__chr12	5619
GNB1L__chr22	1527
ADH4__chr4	1988
ELP3__chr8	3234
SYNRG__chr17	8263
ZNF175__chr19	3790
PYGL__chr14	2866
NUFIP1__chr13	3497
ZDHHC9__chrX	4889
TMPRSS3__chr21	3502
LGALS14__chr19	1088
MIR125B2__chr21	90
ERCC-00117	1136
DHRS2__chr14	1696
FSTL3__chr19	2516
TEX38__chr1	861
LAMTOR1__chr11	1184
FKBP2__chr11	942
LOC100289230__chr5	1877
UPK3BL__chr7	1348
RHBG__chr1	2037
GTF2IRD1P1__chr7	2437
RNF216P1__chr7	2438
ERCC-00046	522
SNAPC2__chr19	1694
HOXB3__chr17	3622
IVNS1ABP__chr1	4212
RSPH9__chr6	1065
MTX1__chr1	1650
ERCC-00014	1957
HBS1L__chr6	9351
ASNS__chr7	2540
DOCK6__chr19	6448
COL9A3__chr20	2517
RANBP3L__chr5	2633
BAI3__chr6	5669
SNORD64__chr15	68
RRN3P2__chr16	2413
SCOC__chr4	2356
COX6B2__chr19	1668
RPL38__chr17	397
FTH1__chr11	1233
RPL23__chr17	582
TMX1__chr14	4111
PTPMT1__chr11	2743
CALM1__chr14	4262
MIR941-2__chr20	119
SH3TC2__chr5	26597
PAQR3__chr4	3745
WASL__chr7	4433
LRRTM4__chr2	4820
CALM2__chr2	1308
CXADRP3__chr18	1613
ARAP3__chr5	5295
HIPK2__chr7	15240
EMILIN1__chr2	3940
RXFP3__chr5	2534
PUS3__chr11	1848
KCTD21__chr11	3380
POTEB__chr15	4064
LOC285419__chr4	2682
C22orf31__chr22	1073
CPS1-IT1__chr2	2306
SLC38A6__chr14	2278
LOC339894__chr3	2020
ADAM23__chr2	3076
C6orf132__chr6	6747
TNPO2__chr19	5480
UTP6__chr17	2084
C19orf40__chr19	1143
KRTAP12-3__chr21	411
GPR88__chr1	3467
MIR4734__chr17	71
LOC284751__chr20	2283
PRR4__chr12	568
MME__chr3	6057
MIR1236__chr6	103
LINC00266-1__chr20	726
HELLS__chr10	3121
SLC10A6__chr4	1508
NTF3__chr12	1399
EEA1__chr12	8032
LOC729121__chr2	1583
LOC645355__chr18	1695
RELL2__chr5	2590
CC2D2B__chr10	2126
TRIM31__chr6	2036
RPS20__chr8	1327
RPL23AP7__chr2	1879
IPO8__chr12	5716
HLA-L__chr6	4629
IL13__chr5	1286
DDX3X__chrX	5413
FAM151A__chr1	1989
LOC100128946__chr22	4022
LINC00261__chr20	4915
ANO2__chr12	3743
HCN3__chr1	3882
OR4K15__chr14	1048
CD37__chr19	1251
TMEM150B__chr19	883
LOC100506804__chr6	1300
TNRC6A__chr16	8447
SEMA3C__chr7	5192
OAZ2__chr15	1921
TBC1D10C__chr11	2005
MIR4509-3__chr15	285
CELA1__chr12	960
C10orf105__chr10	4937
NKIRAS2__chr17	2546
COX7A2__chr6	758
ZC3H7A__chr16	3839
PPP1R2P9__chrX	871
NAPRT1__chr8	1708
MIR16-1__chr13	90
ZSCAN32__chr16	3033
SAMSN1__chr21	2351
LOC100505659__chr8	1506
MAPKAPK2__chr1	3527
PI4KAP2__chr22	2289
DPY19L1P1__chr7	1918
RMDN1__chr8	3074
OR5P2__chr11	970
OR4C16__chr11	934
COL27A1__chr9	5644
IPO5__chr13	6031
SNORD114-20__chr14	72
ITGB1BP2__chrX	1246
TMEM59L__chr19	1627
SLC38A1__chr12	8501
GPRC5D__chr12	1041
LOC100130880__chr7	581
OR1G1__chr17	943
PUS7__chr7	3498
GSTP1__chr11	965
RAPGEF5__chr7	6648
PLAC1L__chr11	1636
C9orf85__chr9	1319
DENND4A__chr15	7371
NPHP3__chr3	5425
ITGAX__chr16	4679
SNORD85__chr1	76
NBPF22P__chr5	2688
FAM35DP__chr10	3301
TTC23__chr15	3821
S1PR2__chr19	3586
PPP1R13L__chr19	3192
KIR2DL1__chr19	1606
CTBP1__chr4	2493
RENBP__chrX	1482
MIR891A__chrX	80
TTTY19__chrY	271
GNL3__chr3	2154
KLHL28__chr14	6556
NINJ2__chr12	1066
MYLK3__chr16	8011
CYB5R3__chr22	3528
SNORD115-3__chr15	83
ABLIM1__chr10	8328
STAG1__chr3	5200
THOC1__chr18	2141
MAPK12__chr22	1766
ZNF345__chr19	3941
SPATA31A3__chr9	4227
LOC550113__chr4	2790
MIR1237__chr11	103
MAEL__chr1	1743
LOC257358__chr5	2207
LOC100505761__chr10	1597
BMX__chrX	2705
DNAJC27__chr2	4999
C1orf213__chr1	2868
SNORD115-24__chr15	72
RGPD8__chr2	7322
OR2H1__chr6	2999
C8orf76__chr8	1348
CHST9__chr18	2265
VWDE__chr7	5612
C2orf71__chr2	7048
SLC52A1__chr17	2420
LY6G6F__chr6	904
KCNJ18__chr17	2201
IVL__chr1	2137
FAM154A__chr9	1938
BANF1__chr11	1155
OLFM4__chr13	2924
POM121L2__chr6	3171
MIR4471__chr8	84
LOC441155__chr6	3826
MIR3130-1__chr2	76
KRT37__chr17	1725
RUNX1__chr21	7991
DHX32__chr10	3081
SH3RF3-AS1__chr2	2793
CAPS__chr19	1614
C9orf57__chr9	1502
ITGA6__chr2	5836
RPGR__chrX	5736
ZEB1__chr10	6399
RPL39__chrX	404
BRSK1__chr19	3100
C1orf158__chr1	1023
EMC7__chr15	1058
MIR152__chr17	88
WDR55__chr5	2587
HSD11B2__chr16	1887
HIF1A__chr14	4411
TBC1D23__chr3	3905
SPZ1__chr5	1872
YIF1B__chr19	3188
GML__chr8	727
CNFN__chr19	532
SNORD116-26__chr15	99
SUV420H2__chr19	2318
SNORD113-2__chr14	72
PHLPP1__chr18	6428
MIR4778__chr2	81
FLJ46361__chr10	3771
PAX2__chr10	4221
PLA2G2F__chr1	2724
TTTY6__chrY	990
CA11__chr19	1662
SLC4A8__chr12	13231
ZSWIM8__chr10	6089
TMPRSS7__chr3	2639
LOC100506795__chr1	2863
LOC100131626__chr11	576
PMS2P5__chr7	2031
ARHGEF26__chr3	5430
ADAT1__chr16	3614
CRYM-AS1__chr16	2307
TKTL2__chr4	2802
RPL27__chr17	495
C1orf200__chr1	1825
ATP2B1__chr12	6954
BDNF__chr11	7740
MFAP1__chr15	2072
NMRAL1__chr16	1368
TMPO__chr12	7003
RNF19A__chr8	4627
FFAR2__chr19	2054
GLIPR1__chr12	3913
HIST1H2AJ__chr6	440
SNORA71A__chr20	139
TOX__chr8	4140
ISL1__chr5	2723
MIR548A3__chr3	86
FEZ1__chr11	3041
NRBP2__chr8	3741
MIR412__chr14	92
GNPDA2__chr4	2385
TRMT5__chr14	5286
MIR1262__chr1	94
USP17L11__chr4	4782
NOL10__chr2	3519
PREX2__chr8	5455
TET2__chr4	15332
SPAG11B__chr8	2128
SLC17A5__chr6	3325
RASGRP4__chr19	3235
MIR147B__chr15	81
NPIP__chr16	1110
UBE2S__chr19	1195
KDM6A__chrX	5799
TNFRSF10A__chr8	1760
TIPRL__chr1	3227
SPRR1B__chr1	621
TBX22__chrX	2389
HLTF__chr3	5376
UTS2D__chr3	2417
CLEC4GP1__chr19	1942
NUDT15__chr13	2025
DEFB119__chr20	849
DIO1__chr1	1864
HIATL2__chr9	791
PCDH20__chr13	4779
KIF14__chr1	7307
MIR3152__chr9	75
EPC1__chr10	4485
MIR770__chr14	99
LOC100131496__chr20	2254
HYAL2__chr3	2418
ARL11__chr13	3762
BCHE__chr3	2451
CT47A5__chrX	11664
TMEM9__chr1	1545
OR52H1__chr11	964
ACTR3BP5__chr10	1646
PIP5KL1__chr9	1718
MIR4802__chr4	81
DOCK3__chr3	8808
C1orf140__chr1	4494
TMEM42__chr3	974
MIR3909__chr22	120
SLC25A32__chr8	3031
PHLDB3__chr19	2505
PGA5__chr11	1407
DMRT1__chr9	2227
LOR__chr1	1231
C22orf32__chr22	1574
ZCCHC16__chrX	2961
PABPC1P2__chr2	3935
RBP7__chr1	659
WDR11-AS1__chr10	2503
HIST1H2BM__chr6	447
ZNF410__chr14	2940
LRRC57__chr15	2421
LOC649395__chr7	1826
HSPA8__chr11	2327
CHST5__chr16	3253
C1QBP__chr17	1169
DSTN__chr20	1751
VCAN__chr5	12431
SLC37A4__chr11	2789
ENPP4__chr6	4684
ARL6IP5__chr3	2131
AARSD1__chr17	1376
SERINC1__chr6	3138
MLL__chr11	16630
EMG1__chr12	1077
EPS15L1__chr19	5176
C1orf131__chr1	1442
PCP2__chr19	841
PCDHB7__chr5	3716
CRYBB2P1__chr22	1507
SLC26A1__chr4	4095
UFSP1__chr7	997
SLC12A5__chr20	6283
WBP5__chrX	1092
CAMK2N1__chr1	2353
ANKRD20A1__chr9	3526
BOD1__chr5	1938
ZGLP1__chr19	1984
CD274__chr9	3693
GTF2IRD2__chr7	3567
LINC00319__chr21	3005
HLA-DQA1__chr6	1547
IL4__chr5	622
FBXL22__chr15	1521
ZNF782__chr9	3319
METTL10__chr10	2586
ARL6IP4__chr12	1461
GCG__chr2	1300
KRT73__chr12	2293
GRWD1__chr19	2463
C11orf30__chr11	5532
PRPF18__chr10	1715
DSCR6__chr21	2238
SHOX__chrX	4391
MIR33B__chr17	97
SLC25A17__chr22	2272
SLA__chr8	3626
RIPK1__chr6	3874
MEIS1-AS3__chr2	4103
PLEC__chr8	16481
PLEKHH2__chr2	6984
CCL14__chr17	558
KRTAP20-1__chr21	172
ATP6V0E1__chr5	886
ARMCX2__chrX	2896
ERAP2__chr5	5709
MAGEA1__chrX	1712
DHCR7__chr11	2674
SNORA75__chr2	138
NOTO__chr2	1451
PSMA6__chr14	1027
HIST1H1B__chr6	791
RAB11B__chr19	1633
GSTA1__chr6	1266
REV3L__chr6	10733
PCED1A__chr20	2412
IL17F__chr6	811
IFITM4P__chr6	343
CCDC130__chr19	1642
SNORA32__chr11	122
MIR3134__chr9	73
SRM__chr1	1281
VAT1L__chr16	3775
ZNF250__chr8	6370
C16orf71__chr16	2716
ZNF528__chr19	3985
ZNF736__chr7	2103
ESPL1__chr12	6654
LPAR5__chr12	2923
LRRC33__chr3	2467
B4GALNT2__chr17	2123
XIST__chrX	19286
CD40LG__chrX	1838
PTGES__chr9	1790
C6orf106__chr6	4423
TMEM110__chr3	4745
SAMHD1__chr20	3205
FAM118A__chr22	3374
SOHLH2__chr13	2204
RCAN3AS__chr1	432
SGK494__chr17	3791
SCARNA10__chr12	331
KHDRBS2__chr6	2309
OR2M1P__chr1	646
CST2__chr20	697
CERKL__chr2	3302
BLOC1S5-TXNDC5__chr6	3365
ZNF587__chr19	6940
MAP3K19__chr2	4175
SDHC__chr1	2858
TCP1__chr6	2465
OR10K2__chr1	940
MIR518F__chr19	88
DCTN1__chr2	5304
MAP3K14__chr17	4483
PDK1__chr2	4587
UTP15__chr5	3668
MIR198__chr3	63
FLJ43879__chr2	3499
OR1L3__chr9	976
OR10J3__chr1	991
SPATA16__chr3	2118
STOML2__chr9	1287
LOC100507205__chr11	485
POU3F1__chr1	2929
INADL__chr1	8547
RNF151__chr16	800
GPR162__chr12	2521
LOC148696__chr1	4219
LOC100507091__chr12	2194
ZSCAN21__chr7	1993
TRIM32__chr9	3721
SCARNA4__chr1	130
CDK17__chr12	4729
MGRN1__chr16	6488
PSMG4__chr6	1046
LOC284757__chr20	2048
C5orf30__chr5	3013
FLYWCH1__chr16	5067
C11orf92__chr11	5501
MIR676__chrX	68
ATP5B__chr12	1853
ZFYVE19__chr15	2409
C9orf173__chr9	1213
NUBPL__chr14	3416
GNGT1__chr7	631
HSPBP1__chr19	1916
PTCD1__chr7	5513
LOC338758__chr12	2999
OR2A42__chr7	1868
MIR4503__chr14	84
NUTF2__chr16	891
SHPK__chr17	3845
C1orf189__chr1	391
LAIR1__chr19	2826
AIM1L__chr1	5265
AJUBA__chr14	4751
RNF180__chr5	5068
KIAA1430__chr4	4884
DNAJC24__chr11	3005
SNORD80__chr1	72
SLC39A2__chr14	1422
MIR4794__chr1	76
SOX30__chr5	3270
OR8K1__chr11	961
TMEM201__chr1	6553
JAG1__chr20	6013
C1orf116__chr1	5506
BID__chr22	2668
EFEMP1__chr2	3106
OR6S1__chr14	997
ODF4__chr17	1152
C11orf84__chr11	1967
APOA1BP__chr1	1127
DSC1__chr18	4273
RNASE11__chr14	1769
ERCC6__chr10	7027
MIR92A2__chrX	76
PPIEL__chr1	2646
CELF3__chr1	5863
TMEM92__chr17	2822
RBM47__chr4	5256
MIR135A1__chr3	91
ITM2C__chr2	2079
MKNK1__chr1	2926
RNF213__chr17	23275
CARD6__chr5	4100
PLA2G16__chr11	1421
PRELID1__chr5	1278
ABAT__chr16	5948
PKIB__chr6	2419
MMP15__chr16	4447
GSN__chr9	3508
KLHL31__chr6	5746
SH3GLB1__chr1	6499
AP5Z1__chr7	5536
EEF1E1__chr6	1250
SCGB1A1__chr11	455
APOBEC3H__chr22	1149
URB2__chr1	5623
TPTE2P5__chr13	4370
SMARCE1__chr17	2432
ERCC-00024	536
APC2__chr19	10166
PDE1C__chr7	4406
HYMAI__chr6	4996
LOC340113__chr5	2014
PHYHIP__chr8	3343
MIR4795__chr3	90
MZT2A__chr2	696
PROM2__chr2	4756
GPR63__chr6	6091
PPM1N__chr19	1719
GPR139__chr16	1240
NLGN1__chr3	4925
MIR19B1__chr13	88
DIRAS3__chr1	1633
STK39__chr2	3292
CNPY4__chr7	1473
TONSL__chr8	4541
TAGLN3__chr3	1581
MAGEA5__chrX	1667
FOXN3-AS2__chr14	1262
ZSCAN9__chr6	1840
ADRB3__chr8	2648
SPEG__chr2	11684
PITPNB__chr22	2937
AQP12B__chr2	1117
ABCC9__chr12	8501
CCDC93__chr2	6953
ZRANB3__chr2	3716
SLC6A6__chr3	6892
DGCR6__chr22	1219
FAM105B__chr5	7903
FAM13A__chr4	6293
SNORD114-24__chr14	72
EEF2K__chr16	7430
MLC1__chr22	4187
PDLIM1__chr10	1587
P2RY1__chr3	3109
HAP1__chr17	3969
ATP6V1E1__chr22	1414
C7orf65__chr7	2914
SNORD32B__chr6	78
LOC286190__chr8	3719
TRIM17__chr1	2642
PRKCA__chr17	8787
SFMBT1__chr3	4579
MIR4427__chr1	69
TCEAL8__chrX	1215
ZNF446__chr19	1981
COL18A1__chr21	6093
PDGFRL__chr8	1912
AZI2__chr3	3761
OSBPL8__chr12	7265
MCCD1__chr6	711
YDJC__chr22	1343
SLC26A8__chr6	3628
PTPRK__chr6	6187
CLDN5__chr22	2315
COL18A1-AS2__chr21	556
LINC00685__chrY	671
ARMC1__chr8	3049
NREP__chr5	3417
EBF2__chr8	4888
CLEC3B__chr3	855
KLK15__chr19	1314
MPC1__chr6	1433
ADCY6__chr12	6720
ATP13A3__chr3	7360
CHRNA3__chr15	3563
NUP93__chr16	3740
SLFN13__chr17	8475
TNFRSF1B__chr1	3685
LOC728978__chr10	649
MIR1208__chr8	74
FCGR1C__chr1	1344
MTF2__chr1	4143
ETS2__chr21	4086
API5__chr11	3845
GALE__chr1	1871
ATP6V1G3__chr1	683
GNG11__chr7	956
LOC285548__chr4	1750
RPL31P11__chr1	1549
PANK3__chr5	3394
FOXQ1__chr6	2320
LOC283038__chr10	3154
ANKRD12__chr18	11637
ADAMTS15__chr11	5684
PRDX5__chr11	911
SDPR__chr2	3252
LTB4R__chr14	4623
LOC389634__chr12	663
HSF2__chr6	2898
NDUFA5__chr7	1555
LOH12CR1__chr12	2089
ARMC3__chr10	2827
SNORD18C__chr15	68
PEBP4__chr8	901
LINC00535__chr8	1925
KRT75__chr12	2134
GIPC1__chr19	1955
PEBP1__chr12	1495
OR10A4__chr11	996
FOXJ3__chr1	5795
POLR2C__chr16	1813
MIR199A2__chr1	111
TRIM16__chr17	2910
PI4KA__chr22	6921
LHX4__chr1	1885
ENTPD8__chr9	2232
HIST1H3G__chr6	468
AKAP4__chrX	3012
LOC283683__chr15	1450
C11orf48__chr11	1327
TTTY9A__chrY	3284
LOC100505695__chr2	1090
RAB21__chr12	2634
MLIP__chr6	1828
IFNA10__chr9	964
GDPD2__chrX	2456
TCIRG1__chr11	3060
HTN3__chr4	584
CYTH3__chr7	4480
DHRS7__chr14	1395
CCR8__chr3	1489
GPR31__chr6	961
SERINC4__chr15	2547
MIR4672__chr9	82
ATAD3A__chr1	2824
CD101__chr1	3567
OPN4__chr10	2416
NAA50__chr3	6139
DCLRE1B__chr1	3792
NUDT11__chrX	2398
N4BP2__chr4	9684
GRM6__chr5	6151
IQCF6__chr3	448
RAD18__chr3	5752
MSTO2P__chr1	4490
CENPW__chr6	553
ACVR2B-AS1__chr3	2519
ISYNA1__chr19	2738
MIR3942__chr15	110
ZKSCAN5__chr7	4436
CCDC153__chr11	774
SLC35F3__chr1	2899
GADD45G__chr9	1069
SMLR1__chr6	2516
SLIT2__chr4	4987
DDX54__chr12	4401
IL27RA__chr19	2673
WDR60__chr7	3797
CUEDC2__chr10	1205
GABRB2__chr5	7420
ZNF793__chr19	7129
ADAM19__chr5	6504
MIR602__chr9	99
CYLC2__chr9	2179
CACNA2D2__chr3	5402
SPATA5L1__chr15	2617
REL__chr2	2603
DDX46__chr5	5703
C1orf56__chr1	2030
ZNF667__chr19	4469
ZNF425__chr7	3222
FLJ33534__chr2	1644
PRDM9__chr5	3702
DCAF4__chr14	2569
RPS19BP1__chr22	931
PCDHB2__chr5	2729
C2orf82__chr2	468
LOC100505624__chr2	845
SNORD83A__chr22	96
SENP7__chr3	4957
MIR320E__chr19	54
INE1__chrX	1009
LPXN__chr11	2047
VTRNA2-1__chr5	101
IFLTD1__chr12	3709
FUT2__chr19	3101
MIR514A3__chrX	178
OR4C12__chr11	1064
MIR4260__chr1	68
CASR__chr3	5149
LOC440243__chr15	3786
INTS10__chr8	2551
PRR5L__chr11	4225
CTTN__chr11	3299
TRIM51__chr11	1634
LOC100216479__chr2	2861
HOXD-AS1__chr2	3808
ZNF385C__chr17	2604
TSPAN12__chr7	2572
TGM7__chr15	2325
CKAP2__chr13	3745
KLHDC4__chr16	1942
MIR4787__chr3	85
LPPR2__chr19	2753
MT1H__chr16	400
KAZN__chr1	9386
ROBO1__chr3	7934
FRK__chr6	2857
TNFRSF14__chr1	1714
GGA3__chr17	4147
KIAA0319__chr6	7195
SLC39A1__chr1	3104
RAB11FIP3__chr16	4463
SPHK2__chr19	3243
MZT1__chr13	2415
HIC2__chr22	6799
CLN3__chr16	2112
ACSL1__chr4	3826
LINC00353__chr13	659
BLOC1S6__chr15	3946
MTAP__chr9	4929
MED29__chr19	3571
CLEC12B__chr12	3506
WHAMMP2__chr15	5255
CYP2E1__chr10	1676
RARRES3__chr11	769
OR3A4P__chr17	1203
DIRC3__chr2	3919
NDUFB7__chr19	549
RBM7__chr11	1922
MYO18A__chr17	7625
ETV4__chr17	2775
PLSCR2__chr3	1706
SYNPO2L__chr10	5045
SUPT5H__chr19	3898
NTHL1__chr16	1073
EMCN-IT3__chr4	828
PRKAR1A__chr17	3836
ZNF490__chr19	6103
HERC1__chr15	15275
ST6GALNAC2__chr17	2114
PDE5A__chr4	7240
RPS15__chr19	535
FLJ37035__chr10	2532
ARV1__chr1	1451
DNAAF1__chr16	2448
TCTN1__chr12	2246
AQP2__chr12	4183
CTPS1__chr1	3218
FAM83B__chr6	3171
OR7G2__chr19	1039
PRSS54__chr16	1817
MIR5188__chr12	114
FAM25C__chr10	1011
NCR1__chr19	1160
ZNF827__chr4	4198
OR2AE1__chr7	973
ULK2__chr17	9166
PCDH8__chr13	4006
PSG4__chr19	2038
POU5F1P4__chr1	1084
C19orf47__chr19	2253
ANKRD20A9P__chr13	37568
FLJ42627__chr16	7149
AAED1__chr9	1231
ATP11B__chr3	7350
GLOD4__chr17	1846
AKT1S1__chr19	2445
C20orf166__chr20	1224
CYR61__chr1	2298
PVRL3__chr3	6851
LRIT1__chr10	2305
POLR3G__chr5	3293
PPARGC1B__chr5	10840
PDIA6__chr2	2341
ENTPD6__chr20	2777
FAM180B__chr11	1406
ISY1__chr3	3856
MIR675__chr11	74
LYZ__chr12	1520
PSEN2__chr1	2311
LINC00634__chr22	1508
AGAP2__chr12	6108
NLRC3__chr16	6419
IDO2__chr8	2305
SPATA31D1__chr9	4837
COPS2__chr15	4121
DZIP1L__chr3	3928
PRR20D__chr13	9250
IL9__chr5	596
KAT2A__chr17	3130
CDK10__chr16	1811
DOCK8__chr9	7554
PIK3R2__chr19	4031
IGSF11__chr3	3871
PISRT1__chr3	532
MIPEPP3__chr13	2094
GPATCH8__chr17	7046
LSM4__chr19	1830
CHODL-AS1__chr21	464
LNX1__chr4	3517
TIAF1__chr17	2090
E2F5__chr8	1865
TMLHE__chrX	4135
PILRA__chr7	1323
DTYMK__chr2	1214
XAGE3__chrX	574
WIPF2__chr17	5533
MIR2116__chr15	81
VHLL__chr1	1015
MIR4319__chr18	86
SLC22A8__chr11	2195
GMCL1P1__chr5	2924
KIAA2022__chrX	11721
ALKBH6__chr19	984
PLEKHG2__chr19	7626
CACNG8__chr19	8755
ERCC8__chr5	2056
CHRNA5__chr15	3629
GALNT12__chr9	2745
GINS2__chr16	1185
GSTM3__chr1	4136
SEL1L2__chr20	2693
LOC284395__chr19	2592
IFNA1__chr9	864
BPIFA1__chr20	1087
C1orf126__chr1	6984
NPY5R__chr4	1847
FAM184B__chr4	3860
OR8G1__chr11	935
PELI1__chr2	3774
MIR1256__chrX	62
CCDC173__chr2	2178
SCRT2__chr20	3579
C2orf42__chr2	2534
MIR3918__chr6	94
MAGEA6__chrX	1765
B3GALNT1__chr3	3649
CD1A__chr1	2101
RPPH1__chr14	342
MIR3621__chr9	86
ITFG3__chr16	2965
C1orf105__chr1	992
TMEM120B__chr12	7522
C1orf146__chr1	757
FAM74A3__chr9	1885
PSEN1__chr14	6102
ATP5EP2__chr13	369
C17orf62__chr17	3203
PCDHA2__chr5	5489
IFNLR1__chr1	4570
TACR2__chr10	2421
OR51E2__chr11	2787
MST1__chr3	2349
ITGB1BP1__chr2	1935
ADHFE1__chr8	1909
RPS24__chr10	2970
MCAM__chr11	3348
COX7B2__chr4	546
OR2M2__chr1	1045
LOC643339__chr12	583
VMO1__chr17	807
CHN2__chr7	3859
ANKRD11__chr16	10224
TRIM72__chr16	2159
LOC100129917__chr4	1701
ZBTB34__chr9	6565
ZNF280C__chrX	4714
MIR3131__chr2	64
METRNL__chr17	1336
CERS6__chr2	6862
APBB1IP__chr10	2652
RGS22__chr8	4212
PTPN21__chr14	6234
MAOA__chrX	5454
LCLAT1__chr2	5067
TEKT5__chr16	1616
LOC100506874__chr15	2780
CRYM__chr16	1516
EMC1__chr1	6694
UGGT2__chr13	4968
LIM2__chr19	989
CTAGE6P__chr7	2663
JUP__chr17	3522
PLEKHG1__chr6	7254
MIR4327__chr21	86
LOC100288181__chr8	5687
FHOD1__chr16	3876
IFI44__chr1	1735
TCTEX1D4__chr1	1266
SLC22A12__chr11	3216
LUM__chr12	2119
CCDC11__chr18	1832
RPUSD4__chr11	2519
FLNB__chr3	9607
FAM99A__chr11	1433
HMX1__chr4	1898
AP1M2__chr19	1763
COX6A2__chr16	443
ERP44__chr9	4872
BTF3__chr5	1255
ANKS3__chr16	2971
MR1__chr1	7867
CSDA__chr12	1984
ATP5L__chr11	1395
HRASLS5__chr11	3119
LINC00469__chr17	1553
LOC100133461__chr4	1036
GGCT__chr7	1331
HMGB3P1__chr20	889
FRMD6-AS2__chr14	922
TCEB2__chr16	994
PIF1__chr15	2669
C9orf156__chr9	1651
LOC100506207__chr6	2874
TK2__chr16	6147
LOC100289561__chr7	1046
LOC100130950__chr17	1736
OR7C2__chr19	961
LOC100506810__chr1	3796
C7orf76__chr7	2712
FRMD4A__chr10	6829
P2RY8__chrY	4236
SLC12A2__chr5	6953
LOC100996307__chr19	2928
ATIC__chr2	2100
HMGN3__chr6	1475
PIGO__chr9	4222
SAE1__chr19	2627
ATXN8OS__chr13	1477
ADRA2C__chr4	1959
NGRN__chr15	1762
IFT140__chr16	5299
CRAMP1L__chr16	7693
GET4__chr7	2097
C15orf55__chr15	3800
SCAMP1__chr5	6253
PTPRS__chr19	7385
LOC145837__chr15	1710
MIR196B__chr7	85
CRIP2__chr14	3058
IL17B__chr5	698
PSMB4__chr1	932
ICAM1__chr19	3253
OR52A1__chr11	940
ZNF281__chr1	3523
GJD2__chr15	1098
SLC6A13__chr12	3103
CES2__chr16	4215
LOC401980__chr1	1878
LOC100130964__chr8	525
KLRF1__chr12	1247
BSN-AS2__chr3	2606
FMR1-AS1__chrX	3030
CNPY3__chr6	1771
CHMP5__chr9	2078
MIR3646__chr20	85
PLGLA__chr2	845
TAF7__chr5	2296
EXO5__chr1	2206
TRPC5OS__chrX	3020
TMEM236__chr10	10935
ZNF439__chr19	2553
PRADC1__chr2	1088
NDUFAB1__chr16	672
FAM170A__chr5	1380
RGPD5__chr2	22818
RFXANK__chr19	1448
CDC42BPB__chr14	6738
ID1__chr20	1233
GAS2__chr11	2547
TRIM50__chr7	2054
HACL1__chr3	2046
LOC400084__chr12	2084
DAND5__chr19	1734
WNT8A__chr5	1504
HNRNPU-AS1__chr1	5047
ROMO1__chr20	464
KRT13__chr17	1723
ZNF331__chr19	6087
SLC17A2__chr6	2386
PDIA5__chr3	1879
NT5C__chr17	1042
NOL12__chr22	2846
MIR3132__chr2	76
FXYD4__chr10	780
ZNF883__chr9	2384
CBWD2__chr2	1842
SRRM2-AS1__chr16	1653
SNORD114-9__chr14	72
HS6ST2-AS1__chrX	552
FMR1NB__chrX	1027
LINC00663__chr19	2374
ASS1__chr9	1864
EPS8L2__chr11	3162
FAM103A1__chr15	1576
FLJ41941__chr22	2381
CX3CL1__chr16	3276
RNF34__chr12	2098
OR2AK2__chr1	1009
ALPP__chr2	2878
KCNS3__chr2	2333
LOC100271702__chr12	2354
DET1__chr15	2349
ERCC-00145	1042
SUCLA2__chr13	2175
CWH43__chr4	2486
RPL28__chr19	5188
CASC1__chr12	2755
ITPK1-AS1__chr14	4683
BYSL__chr6	1997
LINC00161__chr21	872
XPNPEP2__chrX	3354
RPS6KC1__chr1	4206
CYP4F11__chr19	3407
LCN9__chr9	530
PDZK1IP1__chr1	898
RARRES2__chr7	747
MIR363__chrX	76
CAPNS1__chr19	1489
ERCC-00084	994
TRAM2__chr6	7068
FOXB2__chr9	1300
DUSP22__chr6	1489
ATP6V0D2__chr8	2378
EMX1__chr2	2191
C7orf26__chr7	1919
SNRPD2__chr19	872
TADA2A__chr17	2033
PITPNM2__chr12	6761
DTX2__chr7	2831
PITRM1-AS1__chr10	4080
KRTAP10-12__chr21	874
FER1L5__chr2	6529
ZNF765__chr19	4581
MFNG__chr22	2144
ANO6__chr12	7176
LOC100507651__chr8	2493
LOC150381__chr22	1638
CDS2__chr20	9336
TISP43__chr2	4436
MZT2B__chr2	936
APOM__chr6	917
ZNF18__chr17	2776
DEFB136__chr8	239
