Transcript	Length
Ppip5k1__chr2	5561
Fbln7__chr2	2917
Hist2h2be__chr3	2619
Gja5__chr3	3183
Ccna2__chr3	2819
1810055G02Rik__chr19	1886
Sult1e1__chr5	1268
Eppin__chr2	759
Csn1s1__chr5	1450
Ndst4__chr3	3503
Prelp__chr1	3605
Gpr151__chr18	1634
Nt5dc1__chr10	2728
AA792892__chr5	1215
Capn5__chr7	4424
Mir302b__chr3	75
Slc16a1__chr3	4431
Olfr856-ps1__chr9	1643
Coq10b__chr1	1738
9230112D13Rik__chr14	781
Mcf2__chrX	3639
Rasgrp1__chr2	5122
Plscr4__chr9	3268
Dyrk1b__chr7	2647
Slc4a1__chr11	4570
Klhl29__chr12	7061
Hat1__chr2	1587
Ramp3__chr11	1224
Gltpd1__chr4	2665
Apoc1__chr7	544
ERCC-00158	1027
Ppm1a__chr12	2795
Cd2ap__chr17	5417
Ppp1r16a__chr15	2634
Rnf207__chr4	2496
Pcsk1n__chrX	2196
Gm7073__chrX	1423
Xirp2__chr2	11980
Lrrn1__chr6	3758
4930524O08Rik__chr9	1457
Il7r__chr15	3218
Olfr638__chr7	967
D2hgdh__chr1	3068
Eif4g3__chr4	6361
Lox__chr18	3611
Prl2c5__chr13	699
Trim11__chr11	2258
Tmem92__chr11	2192
G6pc3__chr11	1549
Bbx__chr16	8759
Pfkp__chr13	4008
Defb20__chr2	692
Gng8__chr7	924
Smurf2__chr11	5350
Nif3l1__chr1	2112
Vmn2r45__chr7	2565
Ccl6__chr11	1440
Akap9__chr5	12153
Olfr868__chr9	1134
Mpzl3__chr9	3842
Chst10__chr1	3126
Olfr774__chr10	940
2210414B05Rik__chr4	878
A530088E08Rik__chr17	1796
Slc25a13__chr6	3140
Pus1__chr5	1894
Olfr572__chr7	958
Asb5__chr8	1586
A630019I02Rik__chr13	2994
Aspm__chr1	9894
Alx1__chr10	2497
Gm5__chr5	471
Osbpl2__chr2	2759
Gulo__chr14	2277
Gtf2h3__chr5	2677
Defb34__chr8	248
Cryga__chr1	618
Nr4a3__chr4	1890
Spaca5__chrX	644
Setd8__chr5	2746
Telo2__chr17	3552
Bcorl1__chrX	6140
Rchy1__chr5	2471
Tmem26__chr10	5058
Ola1__chr2	2316
Elp5__chr11	1444
Olfr467__chr7	922
Bap1__chr14	3423
Gm5091__chr17	1184
Krtap1-5__chr11	1041
Tmc6__chr11	3164
Pigz__chr16	2187
BC037704__chr19	1994
Rspo1__chr4	1840
Sec14l4__chr11	2954
1700021F07Rik__chr2	645
Mknk2__chr10	3079
Atxn1__chr13	10615
Rad18__chr6	2715
1700125H03Rik__chr8	764
Naa40__chr19	3283
N4bp2l1__chr5	1911
Mus81__chr19	2009
Lonrf2__chr1	5088
Cirh1a__chr8	2266
Plxnd1__chr6	6943
Pnkp__chr7	2115
Daam1__chr12	6030
Gm4251__chr14	680
Nf1__chr11	11905
Gm20865__chrY	3443
Trmt2b__chrX	3652
Clca1__chr3	3036
Cckbr__chr7	2488
Pla2g2f__chr4	2442
Mnda__chr1	1658
Taar4__chr10	1045
ERCC-00164	1022
Rbm47__chr5	5378
Rap1gds1__chr3	3678
Toe1__chr4	2016
Srf__chr17	4100
Prkcb__chr7	8846
Pura__chr18	1603
Exoc8__chr8	7408
Dagla__chr19	5654
Pth1r__chr9	2738
Etd__chrX	480
Ss18l1__chr2	4380
4930455F16Rik__chr16	940
Ifitm3__chr7	650
Gstm1__chr3	1302
Wdr6__chr9	4098
Kdelc1__chr1	2334
Tmem63b__chr17	3261
Mrps6__chr16	783
Evc2__chr5	4131
Olfr1254__chr2	946
Ttc39c__chr18	2399
Sprr2h__chr3	749
Znrf1__chr8	5691
Strbp__chr2	16365
Qrsl1__chr10	1981
Gm166__chr7	2545
Mir673__chr12	92
Reck__chr4	4454
1700011J10Rik__chr2	1150
Zfp11__chr5	3919
Gm11710__chr11	1712
Gm5086__chr13	1300
H2-T24__chr17	2188
Scaper__chr9	5292
Ubxn2b__chr4	4743
Gm581__chr7	1882
C1ql4__chr15	719
Serp1__chr3	2452
ERCC-00142	493
Thyn1__chr9	971
1810022K09Rik__chr3	405
Slc9a3__chr13	2506
Klf3__chr5	2320
Hexim2__chr11	1954
Elf2__chr3	2685
Oard1__chr17	1141
Gm11549__chr3	2464
Grina__chr15	1700
Calm1__chr12	4007
Mid2__chrX	5925
Rhov__chr2	1660
Klk1b8__chr7	853
Dbx2__chr15	2275
BC068281__chr12	3177
Cadps__chr14	5561
Amotl1__chr9	8963
Hspa13__chr16	4167
Mir203__chr12	77
Cd2bp2__chr7	3291
Gabpb2__chr3	8697
Mir330__chr7	99
V1rd18__chr7	1158
Ier3ip1__chr18	1397
Tradd__chr8	1390
Gramd3__chr18	2619
Dact2__chr17	2813
Cxxc1__chr18	2552
Cep290__chr10	8059
Eif3l__chr15	1906
Aurkaip1__chr4	1213
Ppcs__chr4	1443
Tmprss6__chr15	3210
P2rx5__chr11	2301
Olfr133__chr17	940
Gm5935__chrX	884
Apon__chr10	1620
Rpn2__chr2	2733
Gm5820__chr18	2192
Adamtsl2__chr2	3261
Reg3d__chr6	788
Gm15328__chr18	2980
D6Wsu163e__chr6	2252
Gm17689__chr9	333
1810009A15Rik__chr19	619
C030034L19Rik__chr3	3137
LOC100504703__chr10	331
9030612E09Rik__chr10	1868
Nos1ap__chr1	3695
Mir3059__chr10	82
3830417A13Rik__chrX	1653
Scml2__chrX	4873
Glt28d2__chr3	2739
Elovl2__chr13	3845
Upk1a__chr7	1316
Rfpl4b__chr10	1057
Gm11568__chr11	1145
Olfr788__chr10	937
Gpat2__chr2	2650
Azgp1__chr5	1318
Ankmy2__chr12	2456
Bhmt__chr13	2079
Olfr297__chr7	934
Car1__chr3	1256
Gm9731__chr8	1157
Gpr108__chr17	2111
Olfr1431__chr19	940
Gm10390__chr5	3980
ERCC-00031	1138
Doc2b__chr11	4254
Mn1__chr5	6130
Kdm1a__chr4	3034
Eif2s3x__chrX	3599
Siah2__chr3	2490
Sec22a__chr16	3999
Map3k6__chr4	4362
Vmn2r99__chr17	2577
Rps15a-ps6__chr11	825
Gng5__chr3	538
Gm10324__chr13	1924
Zfp932__chr5	2079
Pum1__chr4	5374
Znhit6__chr3	2823
Slc35d3__chr10	2631
Vmn1r59__chr7	934
Oit3__chr10	2725
Plec__chr15	17559
Il17f__chr1	1181
Clcn7__chr17	4088
Olfr1402__chr3	964
Rhox4g__chrX	982
Lce1m__chr3	879
Ndfip1__chr18	945
Mir130b__chr16	83
Synpo__chr18	7117
Vmn1r130__chr7	4625
Vegfa__chr17	4182
Slc7a1__chr5	7192
Izumo3__chr4	1270
Cd207__chr6	1536
8030442B05Rik__chr2	1037
Gpn3__chr5	1410
Lmo2__chr2	1905
Fpr1__chr17	1325
Rwdd2a__chr9	1386
Lipi__chr16	2205
Tmem220__chr11	1154
Qars__chr9	2746
Cd300ld__chr11	2441
Foxa3__chr7	2041
Card10__chr15	4749
Yipf5__chr18	2335
Arl2bp__chr8	2038
Olfr1155__chr2	946
Eif4b__chr15	3869
1600019K03Rik__chr16	480
Mir669a-1__chr17	87
Timm21__chr18	1321
Olfr1111__chr2	941
Mtnr1a__chr8	1505
Kcnmb3__chr3	724
Khsrp__chr17	4017
St3gal6__chr16	1604
Ralgps2__chr1	7155
1500011K16Rik__chr2	813
4921513I03Rik__chr10	1751
Ptk2b__chr14	4065
Coil__chr11	2614
ERCC-00076	642
Gm10373__chr15	671
Mfap5__chr6	1420
Ifnl3__chr7	587
Bcl9__chr3	6112
Crb3__chr17	1160
Ppp1r8__chr4	2048
Ifltd1__chr6	1544
Ankrd42__chr7	2794
Rhog__chr7	1266
Patl2__chr2	2452
Wdr5b__chr16	1786
Megf11__chr9	6657
0610010F05Rik__chr11	4162
4930448C13Rik__chr12	814
Dhx58__chr11	2425
Clec4a3__chr6	1337
Rxfp3__chr15	4253
Dock10__chr1	7359
Lancl3__chrX	3925
Dhrs11__chr11	1428
Ddi1__chr9	1521
Commd6__chr14	879
D830013O20Rik__chr12	693
Wrn__chr8	6417
Stmn4__chr14	1238
Hsd11b2__chr8	1854
Synj2__chr17	5625
Cenpt__chr8	1780
Tmem214__chr5	2779
Slc22a27__chr19	2162
Gm11565__chr11	922
Vmn1r47__chr6	934
Ccdc54__chr16	1297
Atad3a__chr4	2435
Iqcf5__chr9	546
Arhgap33__chr7	4418
Rad9b__chr5	1604
Olfr494__chr7	946
Dll3__chr7	2172
Zscan12__chr13	4422
Igf2as__chr7	4782
Fam228a__chr12	2841
Jmjd8__chr17	2101
Olfr462__chr11	937
Fam65b__chr13	6993
Mapk9__chr11	4767
Ttll6__chr11	3221
Serpinb7__chr1	1895
Mroh5__chr15	2253
Pdcl3__chr1	1712
Micu1__chr10	2286
Slc8a1__chr17	18610
BC051665__chr13	1356
Nr1h2__chr7	1973
Otop1__chr5	3157
Tnfrsf13b__chr11	754
Snord67__chr2	99
Retnlg__chr16	612
Ndufb5__chr3	1005
Igfbp5__chr1	5858
Gm20823__chrY	9800
4930456L15Rik__chr4	1189
Mir467a-1__chr2	518
Lyrm2__chr4	1333
Zfp961__chr8	2722
Arhgef12__chr9	10524
Zfp385b__chr2	3675
Slc10a1__chr12	2107
Casp3__chr8	1464
Tom1l1__chr11	2109
Slc2a9__chr5	3879
Procr__chr2	1508
Lrba__chr3	11564
Gm14306__chr2	1299
Tomm34__chr2	2308
Txndc8__chr4	624
Ssxb5__chrX	609
Cables1__chr18	3353
Pacs2__chr12	5504
Hspa5__chr2	2624
Parp12__chr6	3241
Tnmd__chrX	1333
Mdh1b__chr1	1722
Necap1__chr6	2401
Pcdha6__chr18	5246
Gm7903__chrX	3841
Tmem240__chr4	1382
E2f4__chr8	2003
1810011O10Rik__chr8	1332
Usp43__chr11	4477
Ppp1r14a__chr7	535
4930404H11Rik__chr12	770
Lamc2__chr1	5188
Adamtsl1__chr4	7867
Zbtb8os__chr4	667
1600014K23Rik__chrX	842
Epn1__chr7	2577
Rbmxl2__chr7	1473
Gm4461__chr17	1092
Atp6ap1__chrX	2199
Oog2__chr4	1934
Lmf2__chr15	2920
C2cd4c__chr10	6756
Rps12__chr10	524
1700044K03Rik__chr18	380
Alyref__chr11	1138
Higd1b__chr11	737
Ppp6r1__chr7	3817
Proser2__chr2	3629
Ubxn6__chr17	1713
Rspo4__chr2	2376
Rbm19__chr5	3976
D830046C22Rik__chr5	2358
Klf4__chr4	3049
Deaf1__chr7	2748
Dennd4b__chr3	5427
Sfpi1__chr2	1338
Rab11fip4__chr11	3160
Umodl1__chr17	5065
2310034G01Rik__chr19	789
Trank1__chr9	10542
Senp6__chr9	4961
Tax1bp3__chr11	1421
Kxd1__chr8	1221
Hao2__chr3	2051
Ush1g__chr11	3186
Mir3112__chrX	83
Dis3l2__chr1	3193
Sardh__chr2	4579
Maz__chr7	2376
Lbx1__chr19	866
Gpt__chr15	1761
ERCC-00062	1023
Hist1h2ap__chr13	788
Ly6a__chr15	1006
St8sia5__chr18	2111
Olfr1140__chr2	1021
Nsmf__chr2	2955
Pola2__chr19	2891
Adamts16__chr13	4997
Olfr362__chr2	955
Fabp5__chr3	957
Hsd17b3__chr13	1297
Tpp2__chr1	4679
Olfr250__chr9	997
Cldn18__chr9	3126
Usp4__chr9	3690
Pdcd1lg2__chr19	3421
Ube2w__chr1	4232
Pcsk1__chr13	2530
Oas3__chr5	4734
Mlph__chr1	4500
Gm11545__chr11	2698
Mrpl12__chr11	954
Arhgap36__chrX	3052
Apod__chr16	1868
Olfr1424__chr19	943
Ap5z1__chr5	3834
Mir468__chr6	79
Srxn1__chr2	2814
Samd3__chr10	3566
Frmd4a__chr2	7493
Zfp954__chr7	2042
Olfr1136__chr2	1068
Krt17__chr11	1519
Tex10__chr4	3219
Shmt1__chr11	2077
Rab32__chr10	2057
Mir199b__chr2	111
Naga__chr15	1923
Rtkn__chr6	3371
Med23__chr10	4976
Rdh13__chr7	3051
Gm1078__chr7	3156
Ager__chr17	1708
Fmr1__chrX	4410
Ppp1r12b__chr1	6210
Olfr1089__chr2	937
Nfam1__chr15	4306
Cwf19l2__chr9	3971
Gm19466__chr18	2309
Tm7sf2__chr19	1489
Sergef__chr7	1471
Clnk__chr5	1605
Vmn2r38__chr7	2592
Gls__chr1	7506
Pak2__chr16	4114
Adamts4__chr1	3682
Ergic2__chr6	4142
Prl8a2__chr13	917
Gm20408__chr17	1121
Zbp1__chr2	2171
Nmb__chr7	704
Phf13__chr4	3132
Fzd7__chr1	4810
Cd14__chr18	1499
Gm1821__chr11	706
Gm14827__chrX	3093
Tgds__chr14	2277
Cdc23__chr18	4150
Ap5s1__chr2	1436
Rdh9__chr10	2702
Bub3__chr7	2063
Asmt__chrX	1199
2700029M09Rik__chr8	1191
Olfr1106__chr2	940
Osgep__chr14	1619
Gltpd2__chr11	1206
Osm__chr11	1910
Lhx1__chr11	2755
Cd300lg__chr11	2740
Bsdc1__chr4	2670
Pusl1__chr4	1234
Nhsl1__chr10	7646
1700112H15Rik__chr1	784
Arv1__chr8	1171
BB014433__chr8	1762
Olfr1426__chr19	1676
Nprl2__chr9	1469
Hoxb4__chr11	2568
Ccdc175__chr12	2651
Sncb__chr13	1202
Pde6b__chr5	2838
Fbxl12__chr9	2665
Gm13308__chr4	1248
Gm15080__chrX	2036
Fam19a1__chr6	3257
Olfr657__chr7	961
Olfr421-ps1__chr1	1051
2310001K24Rik__chr2	460
Mettl23__chr11	1044
Zc2hc1b__chr10	1059
Ints12__chr3	2992
Olfr507__chr7	952
1700028P14Rik__chr19	874
Gm17757__chr7	8698
Grasp__chr15	2022
Bag6__chr17	4093
Chrnd__chr1	2977
Fbxl22__chr9	3937
Slc13a5__chr11	3281
Fbxl2__chr9	3218
Mir3076__chr14	61
Gm5801__chr14	1190
Arxes2__chrX	1541
Spsb4__chr9	2235
Nin__chr12	10376
Celsr1__chr15	11085
Ccdc80__chr16	3656
Osmr__chr15	4853
Cbfa2t2__chr2	6091
Zfp945__chr17	6624
Slc13a2__chr11	2203
Cyp2d11__chr15	1599
Mir128-2__chr9	77
Cul3__chr1	2780
Olfr378__chr11	1082
Arsi__chr18	1724
Klk1b4__chr7	844
Med15__chr16	3401
Pafah2__chr4	3139
Gps2__chr11	1230
Slc5a8__chr10	5346
Tbc1d15__chr10	3796
Cacfd1__chr2	3480
Myo7b__chr18	6638
Abi2__chr1	5985
Wnt8a__chr18	1525
Olfr304__chr7	1003
Gm8801__chr17	1873
Arap1__chr7	6390
Serpinb3c__chr1	1667
D10Bwg1379e__chr10	8250
4933427E13Rik__chr11	1501
Ccbp2__chr9	3016
Xpa__chr4	961
ERCC-00092	1124
Nop58__chr1	1991
F2__chr2	2002
Rps8__chr4	746
Atg13__chr2	3589
Ddit4l__chr3	2724
Olfr784__chr10	961
4930444P10Rik__chr1	722
Slc40a1__chr1	3388
Dnaja3__chr16	2658
Ide__chr19	4988
Wdr70__chr15	2169
2210409D07Rik__chr18	461
Dzip3__chr16	5803
Mageb16-ps1__chrX	3483
Dkk4__chr8	1318
Ribc1__chrX	1514
Rbks__chr5	1033
Agtr1a__chr13	2287
4833423E24Rik__chr2	1697
Rhox2d__chrX	799
Slc5a5__chr8	2943
Tnrc18__chr5	11049
Syt14__chr1	1739
Oasl2__chr5	3142
Nodal__chr10	2097
Cplx4__chr18	1759
Arfrp1__chr2	2604
Pilrb1__chr5	1025
Gm7134__chrX	2405
Them5__chr3	1257
1110037F02Rik__chr4	7140
Ston2__chr12	9903
Olfr502__chr7	946
Eme2__chr17	1529
Emc9__chr14	810
Uckl1__chr2	1825
Gm5129__chr5	604
Fam132b__chr1	2823
Rsph3a__chr17	1968
Gm5634__chrX	843
Tagln3__chr16	1167
4930524N10Rik__chrX	922
Htatip2__chr7	1501
Slc5a3__chr16	10915
9430037G07Rik__chr9	3182
2310061J03Rik__chr16	1351
Smpx__chrX	1136
Hax1__chr3	1124
Eva1b__chr4	1366
Lipc__chr9	1929
1700003D09Rik__chr11	1392
C130079G13Rik__chr3	2795
Mir1895__chr3	80
Fdxr__chr11	1878
Pou5f1__chr17	1449
Dhdh__chr7	2745
Olfr730__chr14	958
ERCC-00083	1022
Il1r2__chr1	1353
Kiss1__chr1	498
Olfr963__chr9	937
Impg2__chr16	6932
Mir684-1__chr11	172
Tmed5__chr5	3755
2610528A11Rik__chr14	759
S100a7a__chr3	744
Olfr127__chr17	973
1810032O08Rik__chr11	2002
Gng4__chr13	2972
Vps4b__chr1	3283
Ube2dnl2__chrX	745
Mxra7__chr11	1729
Radil__chr5	3692
Acan__chr7	7372
Cebpz__chr17	4093
Olfr538__chr7	934
Dpep2__chr8	1778
Rab10__chr12	3519
Gmnc__chr16	4089
Ckmt2__chr13	1496
Uts2r__chr11	1704
Lrsam1__chr2	4007
Tbc1d7__chr13	1269
Stam__chr2	3696
Mettl11b__chr1	1057
Atad1__chr19	2823
Dctpp1__chr7	637
Snord52__chr17	60
Scfd1__chr12	2116
Olfr749__chr14	1023
Gpc2__chr5	2523
Tmem64__chr4	4684
Ndufs2__chr1	1619
Tmprss12__chr15	1354
Gp49a__chr10	1314
Jak3__chr8	4110
Trim9__chr12	7443
Snord45b__chr3	46
Tagln2__chr1	1387
Eif3f__chr7	1515
Gm20324__chr15	1120
6430562O15Rik__chr13	1723
Trp63__chr16	6071
Nkiras2__chr11	2017
Itgae__chr11	4603
Fmo1__chr1	2335
Olfr641__chr7	940
9930104L06Rik__chr4	2947
Tmem218__chr9	1024
Gm13119__chr4	2076
Spdl1__chr11	2522
Rab21__chr10	1831
Ifit1__chr19	2640
2610307P16Rik__chr13	2726
Vmn2r43__chr7	2852
Has2as__chr15	489
Atp5k__chr5	296
Sval2__chr6	439
Fcer1a__chr1	1031
Olfr142__chr2	919
Spata31d1b__chr13	4285
Doc2a__chr7	2549
4933424G05Rik__chr18	1750
Reep6__chr10	2022
Gjb5__chr4	1706
Gm12633__chr4	1691
Gstm4__chr3	1680
1700016D06Rik__chr8	1269
Sept9__chr11	4278
Gnb2l1__chr11	1262
Vmn2r123__chr4	3038
Olfr1406__chr1	1064
Cdr1__chrX	2314
Tcl1b5__chr12	1045
Lhx4__chr1	1857
Rbpms2__chr9	1964
Mir466i__chr13	122
Dock7__chr4	7091
Gm11564__chr11	692
Dopey2__chr16	7492
Wbscr16__chr5	2321
Teddm1__chr1	1416
Egln3__chr12	2681
Slk__chr19	7049
Scn8a__chr15	11460
Pigu__chr2	1633
Gipc3__chr10	1030
Ethe1__chr7	1493
Tbl2__chr5	4343
Notch4__chr17	6634
March3__chr18	1759
Cxadr__chr16	6959
Cnbp__chr6	2183
Lgals12__chr19	2764
Pla2g4e__chr2	4497
Sod3__chr5	2047
Zfp935__chr13	2476
1600012H06Rik__chr17	2757
Casp8ap2__chr4	6815
Ndufa7__chr17	486
Gm2382__chr9	786
9330178D15Rik__chr3	3456
Izumo1__chr7	1503
Myt1l__chr12	7549
Asxl1__chr2	6686
Olfr724__chr14	1007
Nid1__chr13	6066
Usp27x__chrX	3241
Ceacam15__chr7	1394
A330021E22Rik__chr5	3268
4933427D06Rik__chr6	2625
C2__chr17	2662
Lins__chr7	5251
Btbd16__chr7	3450
Gm8989__chr7	4268
Dot1l__chr10	5722
Vmn1r42__chr6	1099
Bche__chr3	6213
Bcl10__chr3	1763
Neurl2__chr2	1158
Gtf2b__chr3	1259
Oxt__chr2	474
Hrasls__chr16	2919
Dus2l__chr8	1876
Slc4a1ap__chr5	2438
Cux1__chr5	6609
Sco1__chr11	4286
Rhox4a__chrX	1783
Klra7__chr6	1247
Snx17__chr5	1956
Fabp9__chr3	650
Gm410__chr3	1763
Serpinb2__chr1	2056
Gm10052__chr15	1398
Dusp23__chr1	1419
Lekr1__chr3	4289
1700063A18Rik__chr1	359
Zfp874a__chr13	3244
Vmn2r53__chr7	2426
Tmem66__chr8	1905
Dap3__chr3	4641
4933436H12Rik__chr7	1536
Vmn1r27__chr6	913
Bhlhe23__chr2	2521
Stk19__chr17	1085
C030034I22Rik__chr17	2747
Vmn2r17__chr5	2556
Tmed7__chr18	3455
Tnfrsf12a__chr17	969
Gpc5__chr14	2893
Amd1__chr10	3214
Tmbim4__chr10	815
Hectd3__chr4	4573
Fgf21__chr7	950
9330162012Rik__chr13	1470
Mrpl22__chr11	752
Mir7b__chr17	112
2310022B05Rik__chr8	3311
Hdac9__chr12	10895
Akap4__chrX	2998
Zwint__chr10	2684
Nabp1__chr1	2844
Usp51__chrX	2249
Spag16__chr1	4911
Pld1__chr3	5181
Cd93__chr2	6640
Olfr818__chr10	958
Tdpoz5__chr3	2048
Ccl28__chr13	3742
Gm833__chr4	1294
Psmd1__chr1	3281
Ugt2a2__chr5	2543
Rhox7__chrX	991
Hand1__chr11	1900
1700012I11Rik__chr15	1048
Bdnf__chr2	5492
ERCC-00108	1022
Ang6__chr14	716
Dlat__chr9	4049
Mir1957__chr6	22
4930548J01Rik__chr17	734
Sostdc1__chr12	1753
Lyar__chr5	1560
Myo5a__chr9	11724
Cenpl__chr1	4331
Hemk1__chr9	2205
Cib2__chr9	742
5430425J12Rik__chr13	1537
Prickle2__chr6	8688
Gm10485__chr12	1389
4930590J08Rik__chr6	3415
Dnm2__chr9	4044
Rps6ka4__chr19	3124
Pabpc6__chr17	3209
Arntl__chr7	2928
Rnf185__chr11	2875
Lsm3__chr6	635
Osbpl3__chr6	6959
Mrpl28__chr17	1070
Ifngr2__chr16	2077
Asb2__chr12	2700
Cdc42ep2__chr19	1493
Nek10__chr14	3383
Gstm5__chr3	919
Zfp771__chr7	1233
Adck2__chr6	3547
Aurka__chr2	1914
Olfr1465__chr19	925
Kap__chr6	612
Tac4__chr11	1251
Nrn1l__chr8	609
Olfr1305__chr2	940
Mef2d__chr3	2470
Dnajc5b__chr3	1074
Rusc2__chr4	5415
Jsrp1__chr10	1123
Mnd1__chr3	882
Samd10__chr2	2104
Clptm1l__chr13	2395
Scrg1__chr8	703
ERCC-00022	751
D830031N03Rik__chr4	8312
Arhgap18__chr10	3631
Inpp5k__chr11	2653
Pik3r4__chr9	4904
Tbc1d10c__chr19	1769
Chrnb1__chr11	2160
Txlng__chrX	3817
Olfr1261__chr2	922
Hadha__chr5	3855
Dhrs7__chr12	1311
Cldn11__chr3	1875
Trp53tg5__chr2	936
Slco1b2__chr6	3312
Abhd17c__chr7	2241
Klra22__chr6	1239
Mttp__chr3	4431
8430436N08Rik__chr4	1080
Syngr2__chr11	1528
Skiv2l__chr17	3991
Rps27l__chr9	468
Olfr943__chr9	1082
Csnk1a1__chr18	2023
Sod1__chr16	653
1700010K23Rik__chr16	379
Snord45c__chr3	62
Aldoa__chr7	1835
Neurl1b__chr17	6193
Mir339__chr5	97
Cebpb__chr2	1505
Cd1d2__chr3	1250
Nccrp1__chr7	1537
Gm428__chr4	2662
Sytl2__chr7	6917
Pxn__chr5	3793
Npy2r__chr3	3363
Tspyl5__chr15	4010
Slc9b1__chr3	2258
4933417E11Rik__chr1	1096
Olfr1054__chr2	940
Zfp169__chr13	4191
Keap1__chr9	4475
Olfr136__chr17	940
Ldha__chr7	1939
Dusp26__chr8	1752
Olfr809__chr10	988
BC049352__chr9	1684
Smap1__chr1	2269
Il13__chr11	1210
Csde1__chr3	4221
4930441J16Rik__chr2	521
Vps13a__chr19	11236
Nptx2__chr5	2556
Pou3f3__chr1	3065
Odf1__chr15	1107
Zfp831__chr2	9810
Gldn__chr9	4659
Pikfyve__chr1	11297
Il6st__chr13	5469
Timp2__chr11	3627
Olfr1373__chr11	937
H19__chr7	2616
Atp6v1e1__chr6	1213
Ezr__chr17	3083
Bpifb1__chr2	1729
Snora20__chr17	62
Dhrs2__chr14	1284
Dbn1__chr13	3062
Cwh43__chr5	2729
4933433F19Rik__chr8	1090
Edf1__chr2	674
Pramel7__chr2	1863
Pom121l2__chr13	4973
1500015L24Rik__chr19	781
Olfr806__chr10	943
Hyou1__chr9	4458
Cdc42__chr4	3011
Vmn1r33__chr6	919
Srl__chr16	4985
Rab35__chr5	2169
Nckap5__chr1	7611
4933429K18Rik__chr19	1018
Slc3a2__chr19	2968
Cytip__chr2	5743
Rassf10__chr7	3498
Olfr855__chr9	993
Dennd4c__chr4	7824
Leprot__chr4	1831
9230102K24Rik__chr10	1306
Ankfy1__chr11	8059
Traf2__chr2	3009
BC065397__chrX	3236
4930592I03Rik__chr18	990
Srsf10__chr4	5497
Gm4598__chr7	1082
Pi15__chr1	6929
Defb19__chr2	396
Ube2g1__chr11	3843
Msx1__chr5	1933
Greb1l__chr18	8454
Atp8a2__chr14	3721
Mlkl__chr8	1713
Hic2__chr16	6342
Kctd6__chr14	1651
Kctd1__chr18	3593
Ube2dnl1__chrX	745
Oog3__chr4	1858
Cryge__chr1	645
Psmb3__chr11	737
Stag1__chr9	6044
Eltd1__chr3	4122
Gas2l1__chr11	5411
Tgif2__chr2	2794
Mir500__chrX	93
Olfr272__chr4	961
Exog__chr9	3895
Mir124a-2__chr3	110
Fam46d__chrX	3169
Il22__chr10	1092
Galnt9__chr5	3009
Slc16a10__chr10	6562
Fam180a__chr6	1531
Ccdc90b__chr7	1605
Ccnd2__chr6	5776
Ms4a2__chr19	2823
Rpl39__chrX	397
Olfr1116-ps__chr2	925
Cenpc1__chr5	3210
Gm10488__chrX	7064
1700029B22Rik__chr7	702
Olfr835__chr9	937
Olfr1028__chr2	976
Sssca1__chr19	694
Ikbkb__chr8	4555
4930570G19Rik__chr3	4176
Ccdc73__chr2	3962
Mc4r__chr18	2784
Spata17__chr1	1656
1700129C05Rik__chr14	1072
Ugcg__chr4	3728
Nlrx1__chr9	3992
Slc6a3__chr13	3471
Trpv5__chr6	2615
Cyp3a44__chr5	1975
Tfrc__chr16	4933
Oas1f__chr5	1486
H2-DMb1__chr17	1290
Lrrc49__chr9	3129
Frat2__chr19	2158
Mkrn2__chr6	2248
Surf2__chr2	1142
Zc2hc1a__chr3	3370
Gpr64__chrX	4745
Inca1__chr11	1385
Abca3__chr17	6486
Ppapdc2__chr19	2883
Arl1__chr10	848
Pspn__chr17	476
Cabp2__chr19	1298
Rhot2__chr17	2827
Rbak__chr5	3450
2610318N02Rik__chr16	1274
Mybpc1__chr10	4011
AY761184__chr8	502
Zfp781__chr10	8142
Tas1r3__chr4	3518
Tpd52__chr3	2552
Pon2__chr6	1859
Gm5347__chr8	2567
Cort__chr4	500
Ube3a__chr7	6150
Olfr1320__chrX	961
Gtf2f1__chr17	1733
Uba52__chr8	498
Spint1__chr2	2285
Fut10__chr8	4551
1110002L01Rik__chr12	3303
Rgma__chr7	3590
Krtap9-1__chr11	613
Tmem158__chr9	1734
Rab1__chr11	2663
Fmnl1__chr11	3900
Nufip1__chr14	3984
AF067061__chr13	883
Olfr1357__chr10	1162
Olfr441__chr6	934
Banf1__chr19	825
Rph3a__chr5	4151
Rbm46__chr3	3592
Fam60a__chr6	2644
Cyp2b19__chr7	2704
Klhl21__chr4	3899
Gm20579__chr17	1260
Mir3110__chr8	21
Mir135a-1__chr9	91
Acpt__chr7	1289
Auts2__chr5	6078
Axl__chr7	5104
Txndc16__chr14	4049
Cldn9__chr17	1444
Clasrp__chr7	2175
Vmn1r93__chr7	1934
4930479D17Rik__chr6	743
1700081H22Rik__chr7	493
Lyrm7__chr11	2185
Olfr506__chr7	946
2610034M16Rik__chr17	4187
Chm__chrX	4882
2810429I04Rik__chr13	590
Trpc4ap__chr2	3217
Sh3gl3__chr7	1432
Gm8298__chr3	1211
1700012B07Rik__chr11	1476
Ube2g2__chr10	1988
Ptpre__chr7	5432
Gid8__chr2	1854
Gtpbp1__chr15	3410
E130308A19Rik__chr4	5044
Hoxa6__chr6	701
Cdc42bpg__chr19	6031
Tyr__chr7	3312
Eif4ebp2__chr10	1789
Chp2__chr7	1178
